,key,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateposted,tags,longitude,latitude,url
98,49748308797_40243520@N02_290fca55c3,49748308797,www78,290fca55c3,65535,66,Atop Otter Cliffs,1,0,0,2019-11-01 20:15:49,"['Atop', 'Otter', 'Cliffs', 'Ocean', 'Parth', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.189274,44.310783,https://www.flickr.com/photos/whsieh78/49748308797/
99,49748308552_40243520@N02_4baeaaf979,49748308552,www78,4baeaaf979,65535,66,Otter Point,1,0,0,2019-09-12 12:38:39,"['Otter', 'Point', 'Ocean', 'Parth', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.190228,44.307358,https://www.flickr.com/photos/whsieh78/49748308552/
100,49747436313_40243520@N02_d229d93548,49747436313,www78,d229d93548,65535,66,Otter Point 2,1,0,0,2019-09-12 12:41:46,"['Otter', 'Point', 'Ocean', 'Parth', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.189821,44.307704,https://www.flickr.com/photos/whsieh78/49747436313/
101,49747436008_40243520@N02_3e2fd9bbd4,49747436008,www78,3e2fd9bbd4,65535,66,Western Point from Otter Point,1,0,0,2019-09-12 12:47:17,"['Western', 'Point', 'from', 'Otter', 'Ocean', 'Parth', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.192664,44.307151,https://www.flickr.com/photos/whsieh78/49747436008/
102,49748110942_35376895@N03_780d204f52,49748110942,maryalley904,780d204f52,65535,66,Mallard/Black Duck Hybrid,1,0,0,2020-02-26 14:02:10,[],-68.336212,44.361591,https://www.flickr.com/photos/maryalley/49748110942/
103,49748106142_35376895@N03_01e6f12633,49748106142,maryalley904,01e6f12633,65535,66,Knotty!,1,0,0,2020-02-26 13:53:51,[],-68.335923,44.361497,https://www.flickr.com/photos/maryalley/49748106142/
104,49748102287_35376895@N03_cfcb21c398,49748102287,maryalley904,cfcb21c398,65535,66,Mallards,1,0,0,2020-02-26 13:50:37,[],-68.335898,44.361569,https://www.flickr.com/photos/maryalley/49748102287/
105,49744905696_40243520@N02_7453553413,49744905696,www78,7453553413,65535,66,Otter Cliffs Radio Station Monument,1,0,0,2019-09-12 12:15:52,"['Otter', 'Cliffs', 'Radio', 'Station', 'Monument', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.196001,44.314045,https://www.flickr.com/photos/whsieh78/49744905696/
106,49745229737_40243520@N02_6318292fbd,49745229737,www78,6318292fbd,65535,66,Acadia Cliffs 2,1,0,0,2019-11-01 20:26:02,"['Acadia', 'Cliffs', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.189284,44.31003,https://www.flickr.com/photos/whsieh78/49745229737/
107,49745229542_40243520@N02_2afc55bd0e,49745229542,www78,2afc55bd0e,65535,66,Acadia Cliffs 3,1,0,0,2019-09-12 11:49:41,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.190636,44.30722,https://www.flickr.com/photos/whsieh78/49745229542/
108,49744360453_40243520@N02_5a314f6872,49744360453,www78,5a314f6872,65535,66,Acadia Cliffs 4,1,0,0,2019-09-12 11:59:25,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.189445,44.311796,https://www.flickr.com/photos/whsieh78/49744360453/
109,49744904666_40243520@N02_3a28404814,49744904666,www78,3a28404814,65535,66,Great Head from Ocean Path 2,1,0,0,2019-09-12 12:02:26,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.189295,44.309224,https://www.flickr.com/photos/whsieh78/49744904666/
110,49744360123_40243520@N02_6a345a23d5,49744360123,www78,6a345a23d5,65535,66,Otter Cove 2,1,0,0,2019-09-12 12:17:04,"['Otter', 'Cove', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.19599,44.313623,https://www.flickr.com/photos/whsieh78/49744360123/
111,49744432751_35376895@N03_00b68c35b2,49744432751,maryalley904,00b68c35b2,65535,66,The Northeast Harbor Marina,1,0,0,2020-02-23 12:21:12,[],-68.285387,44.295344,https://www.flickr.com/photos/maryalley/49744432751/
112,49743882778_35376895@N03_b4f2fef3e2,49743882778,maryalley904,b4f2fef3e2,65535,66,Herring Gull with Crab!,1,0,0,2020-02-23 10:55:43,[],-68.309881,44.268936,https://www.flickr.com/photos/maryalley/49743882778/
113,49744731202_35376895@N03_8a3b579d11,49744731202,maryalley904,8a3b579d11,65535,66,"Gadwall, a new find for me!",1,0,0,2020-02-21 13:04:36,[],-68.299387,44.242563,https://www.flickr.com/photos/maryalley/49744731202/
114,49739564076_40243520@N02_e1f253112e,49739564076,www78,e1f253112e,65535,66,Acadia Cliffs,1,0,0,2019-09-12 11:39:51,"['Acadia', 'Cliffs', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.185207,44.327524,https://www.flickr.com/photos/whsieh78/49739564076/
115,49739890572_40243520@N02_9bb5a879fa,49739890572,www78,9bb5a879fa,65535,66,Otter Cove Bridge,1,0,0,2019-09-12 09:59:26,"['Otter', 'Cove', 'Bridge', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.198425,44.317239,https://www.flickr.com/photos/whsieh78/49739890572/
116,49739890317_40243520@N02_eea1e377a3,49739890317,www78,eea1e377a3,65535,66,Otter Cove,1,0,0,2019-09-12 09:59:29,"['Otter', 'Cove', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.200292,44.317031,https://www.flickr.com/photos/whsieh78/49739890317/
117,49739017498_40243520@N02_1507b91065,49739017498,www78,1507b91065,65535,66,Park Loop Road,1,0,0,2019-09-12 10:04:58,"['Park', 'Loop', 'Road', 'Acadia', 'National', 'Bar', 'Harbor', 'Maine']",-68.21837,44.305355,https://www.flickr.com/photos/whsieh78/49739017498/
118,49739562711_40243520@N02_6a8f2947a9,49739562711,www78,6a8f2947a9,65535,66,The Jackson Laboratory,1,0,0,2019-09-12 11:21:57,"['The', 'Jackson', 'Laboratory', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.198007,44.365219,https://www.flickr.com/photos/whsieh78/49739562711/
119,49739016813_40243520@N02_693beda292,49739016813,www78,693beda292,65535,66,Great Head from Ocean Path,1,0,0,2019-11-01 20:28:12,"['Great', 'Head', 'from', 'Ocean', 'Path', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.18584,44.326603,https://www.flickr.com/photos/whsieh78/49739016813/
120,49737324302_14489732@N00_6fbe60498b,49737324302,DaveWilsonPhotography,6fbe60498b,65535,66,Sunrise at Thunder Hole,1,0,0,2014-10-07 05:39:09,"['me', 'Beach', 'sunrise', 'NXNW2014', 'Acadia National Park', 'creative commons', 'NxNW', 'dawn', 'Maine', 'coast', 'Thunder Hole', 'rocks']",-68.186001,44.325262,https://www.flickr.com/photos/dawilson/49737324302/
121,49736992206_14489732@N00_ed08dfa737,49736992206,DaveWilsonPhotography,ed08dfa737,65535,66,Rocks at Otter Cliffs,1,0,0,2014-10-06 05:42:38,"['me', 'Beach', 'NxNW', 'Mount Desert Island', 'NXNW2014', 'creative commons', 'Acadia National Park', 'Otter Cliffs', 'fall', 'autumn', 'Maine', 'Bar Harbor', 'boulders', 'rocks']",-68.190851,44.318023,https://www.flickr.com/photos/dawilson/49736992206/
122,49736451468_14489732@N00_281fd3c253,49736451468,DaveWilsonPhotography,281fd3c253,65535,66,"Thunder Hole, Acadia National Park",1,0,0,2014-10-07 06:27:09,"['me', 'Beach', 'NxNW', 'NXNW2014', 'dawn', 'creative commons', 'sunrise', 'coast', 'Acadia National Park', 'Maine', 'Thunder Hole', 'rocks']",-68.186001,44.325262,https://www.flickr.com/photos/dawilson/49736451468/
123,49736450693_14489732@N00_a8073e8a9b,49736450693,DaveWilsonPhotography,a8073e8a9b,65535,66,Sunrise near Otter Cliffs,1,0,0,2014-10-07 06:05:58,"['me', 'Beach', 'NxNW', 'NXNW2014', 'dawn', 'creative commons', 'sunrise', 'coast', 'Acadia National Park', 'Maine', 'Thunder Hole', 'rocks']",-68.186001,44.325262,https://www.flickr.com/photos/dawilson/49736450693/
124,49736449888_14489732@N00_615dcb6763,49736449888,DaveWilsonPhotography,615dcb6763,65535,66,Bass Harbor Head Lighthouse,1,0,0,2014-10-06 16:59:57,"['Bass Harbor', 'HDR', 'AuroraHDR', 'Bass Harbor Head Light', 'Mount Desert Island', 'NXNW2014', 'sunset', 'Acadia National Park', 'me', 'lighthouse', 'fall', 'autumn', 'Maine', 'NxNW', 'Bar Harbor']",-68.336617,44.221849,https://www.flickr.com/photos/dawilson/49736449888/
125,49735617918_40243520@N02_797c6838d4,49735617918,www78,797c6838d4,65535,66,Sand Beach 2,1,0,0,2019-09-12 09:44:34,"['Sand', 'Beach']",-68.181302,44.329036,https://www.flickr.com/photos/whsieh78/49735617918/
126,49735617578_40243520@N02_ce2b340101,49735617578,www78,ce2b340101,65535,66,Mount Desert Narrows from Great Head,1,0,0,2019-09-12 09:30:38,"['Mount', 'Desert', 'Narrows', 'from', 'Great', 'Head']",-68.177161,44.332474,https://www.flickr.com/photos/whsieh78/49735617578/
127,49736488867_40243520@N02_dd81416c6d,49736488867,www78,dd81416c6d,65535,66,The Beehive,1,0,0,2019-09-12 09:42:12,"['The', 'Beehive']",-68.181774,44.330571,https://www.flickr.com/photos/whsieh78/49736488867/
128,49735616903_40243520@N02_d8650dfaa5,49735616903,www78,d8650dfaa5,65535,66,Beehive Lagoon,1,0,0,2019-09-12 09:42:24,"['Beehive', 'Lagoon']",-68.181946,44.330494,https://www.flickr.com/photos/whsieh78/49735616903/
129,49736488317_40243520@N02_49bab6e1fd,49736488317,www78,49bab6e1fd,65535,66,Beehive Lagoon 2,1,0,0,2019-09-12 09:43:04,"['Beehive', 'Lagoon', 'Sand', 'Beach']",-68.181624,44.330387,https://www.flickr.com/photos/whsieh78/49736488317/
130,49736487907_40243520@N02_4b30c2abaa,49736487907,www78,4b30c2abaa,65535,66,Sand Beach from Beehive Lagoon,1,0,0,2019-09-12 09:43:19,"['Sand', 'Beach', 'from', 'Beehive', 'Lagoon']",-68.181946,44.330494,https://www.flickr.com/photos/whsieh78/49736487907/
131,49729837972_40243520@N02_cdf96ebf1a,49729837972,www78,cdf96ebf1a,65535,66,Great Head 3,1,0,0,2019-09-12 09:29:25,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.176796,44.331354,https://www.flickr.com/photos/whsieh78/49729837972/
132,49729475311_40243520@N02_68694f1e77,49729475311,www78,68694f1e77,65535,66,Mount Desert Narrows,1,0,0,2019-09-12 09:30:25,"['Mount', 'Desert', 'Narrows', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.176174,44.330617,https://www.flickr.com/photos/whsieh78/49729475311/
133,49728929078_40243520@N02_d98d67057c,49728929078,www78,d98d67057c,65535,66,Sand Beach,1,0,0,2019-09-12 08:38:55,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.182804,44.329174,https://www.flickr.com/photos/whsieh78/49728929078/
134,49729791882_40243520@N02_90f181d865,49729791882,www78,90f181d865,65535,66,Old Soaker from Great Head,1,0,0,2019-09-12 09:03:48,"['Old', 'Soaker', 'from', 'Great', 'Head', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.179543,44.327424,https://www.flickr.com/photos/whsieh78/49729791882/
135,49728928288_40243520@N02_b81c1da099,49728928288,www78,b81c1da099,65535,66,Great Head 2,1,0,0,2019-09-12 09:13:49,"['Great', 'Head', 'Trail', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.177289,44.326534,https://www.flickr.com/photos/whsieh78/49728928288/
136,49728927953_40243520@N02_fe18291009,49728927953,www78,fe18291009,65535,66,Great Head Trail,1,0,0,2019-09-12 09:23:19,"['Great', 'Head', 'Trail', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.175616,44.32922,https://www.flickr.com/photos/whsieh78/49728927953/
137,49729330981_31608341@N02_442771a35b,49729330981,Greg from Maine,442771a35b,65535,66,"Acadia National Park, Maine",1,0,0,2009-10-20 10:20:36,"['acadia national park', 'maine', 'acadia', 'acadia maine', 'mdi', 'mount desert island', 'seascape', 'landscape', 'rocky coast', 'ocean', 'sea', 'stump', 'tree stump', 'waves', 'cliffs', 'nature', 'shore', 'hancock county']",-68.207523,44.299972,https://www.flickr.com/photos/acadia-maine/49729330981/
138,49725419698_40243520@N02_156633ffe7,49725419698,www78,156633ffe7,65535,66,Acadia Carriage Bridge,1,0,0,2019-09-12 08:18:53,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Carriage', 'Bridge']",-68.203597,44.361545,https://www.flickr.com/photos/whsieh78/49725419698/
139,49725964216_40243520@N02_0e595b878b,49725964216,www78,0e595b878b,65535,66,Acadia from Dorr Mountain,1,0,0,2019-09-12 07:47:33,"['Acadia', 'from', 'Dorr', 'Mountain', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.212866,44.359129,https://www.flickr.com/photos/whsieh78/49725964216/
140,49725419368_40243520@N02_b93a86cbde,49725419368,www78,b93a86cbde,65535,66,Acadia from Dorr Mountain 2,1,0,0,2019-09-12 07:57:46,"['Acadia', 'from', 'Dorr', 'Mountain', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.214336,44.361184,https://www.flickr.com/photos/whsieh78/49725419368/
141,49726278477_40243520@N02_612ddd4397,49726278477,www78,612ddd4397,65535,66,"Red Leaf, Yellow Leaf, Green Leaf",1,0,0,2019-09-12 08:00:44,"['Acadia', 'from', 'Dorr', 'Mountain', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Red', 'Leaf', 'Yellow', 'Green']",-68.214669,44.361522,https://www.flickr.com/photos/whsieh78/49726278477/
142,49725963441_40243520@N02_8cd2293548,49725963441,www78,8cd2293548,65535,66,Acadia from Dorr Mountain 3,1,0,0,2019-11-01 20:57:10,"['Acadia', 'from', 'Dorr', 'Mountain', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.213607,44.361775,https://www.flickr.com/photos/whsieh78/49725963441/
143,49722185298_40243520@N02_6bb6982c93,49722185298,www78,6bb6982c93,65535,66,Champlain Mountain,1,0,0,2019-11-01 21:06:20,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Iron', 'Rung', 'Trail', 'Dorr', 'Mountain', 'Champlain']",-68.211482,44.356789,https://www.flickr.com/photos/whsieh78/49722185298/
144,49723037337_40243520@N02_ba83852a04,49723037337,www78,ba83852a04,65535,66,Mountain Rowan,1,0,0,2019-09-12 07:07:01,"['Mountain', 'Rowan', 'Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.206386,44.352723,https://www.flickr.com/photos/whsieh78/49723037337/
145,49722725496_40243520@N02_ca41b78fd9,49722725496,www78,ca41b78fd9,65535,66,Dorr Mountain Trail,1,0,0,2019-09-12 07:14:09,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Iron', 'Rung', 'Trail', 'Dorr', 'Mountain']",-68.207931,44.353015,https://www.flickr.com/photos/whsieh78/49722725496/
146,49723036992_40243520@N02_df89b1b7b3,49723036992,www78,df89b1b7b3,65535,66,Dorr Mountain Trail 2,1,0,0,2019-09-12 07:17:56,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Iron', 'Rung', 'Trail', 'Dorr', 'Mountain']",-68.208897,44.352884,https://www.flickr.com/photos/whsieh78/49723036992/
147,49722725026_40243520@N02_87c13e2830,49722725026,www78,87c13e2830,65535,66,Dorr Mountain Trail 3,1,0,0,2019-09-12 07:19:55,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Iron', 'Rung', 'Trail', 'Dorr', 'Mountain']",-68.209487,44.354219,https://www.flickr.com/photos/whsieh78/49722725026/
148,49723036452_40243520@N02_c20cd079a2,49723036452,www78,c20cd079a2,65535,66,Iron Rung Trail,1,0,0,2019-09-12 07:20:23,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Iron', 'Rung', 'Trail', 'Dorr', 'Mountain']",-68.20983,44.354956,https://www.flickr.com/photos/whsieh78/49723036452/
149,49720608482_40243520@N02_a709e0f15e,49720608482,www78,a709e0f15e,65535,66,Wild Gardens of Acadia,1,0,0,2019-09-12 06:39:08,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Wild', 'Gardens']",-68.207995,44.362849,https://www.flickr.com/photos/whsieh78/49720608482/
150,49719752053_40243520@N02_ae4bb31c72,49719752053,www78,ae4bb31c72,65535,66,Sieur de Monts Spring,1,0,0,2019-09-12 06:41:54,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Sieur', 'de', 'Monts', 'Spring']",-68.208199,44.361882,https://www.flickr.com/photos/whsieh78/49719752053/
151,49720289431_40243520@N02_a131a067d8,49720289431,www78,a131a067d8,65535,66,Abbe Museum (Sieur de Monts),1,0,0,2019-09-12 06:43:51,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'Abbe', 'Museum', 'Sieur', 'de', 'Monts']",-68.207888,44.361253,https://www.flickr.com/photos/whsieh78/49720289431/
152,49720606072_40243520@N02_9b7d02313a,49720606072,www78,9b7d02313a,65535,66,The Tarn Trails,1,0,0,2019-09-12 06:49:25,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.207362,44.359006,https://www.flickr.com/photos/whsieh78/49720606072/
153,49719749958_40243520@N02_3c880f95e0,49719749958,www78,3c880f95e0,65535,66,The Tarn 2,1,0,0,2019-09-12 06:52:32,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine', 'The', 'Tarn']",-68.206772,44.355976,https://www.flickr.com/photos/whsieh78/49719749958/
154,49720605077_40243520@N02_0132518c43,49720605077,www78,0132518c43,65535,66,The Tarn,1,0,0,2019-09-12 06:49:42,"['Acadia', 'National', 'Park', 'Bar', 'Harbor', 'Maine']",-68.207287,44.358361,https://www.flickr.com/photos/whsieh78/49720605077/
155,49717781891_17094005@N00_b8ed076349,49717781891,Christian Collins,b8ed076349,65535,66,cloud blanket,1,0,0,2018-09-17 03:46:48,"['sunrise', 'acadia', 'park', 'schoodic', 'peninsula', 'atlantic', 'maine', 'blanket', 'Cadillac mountain', 'bar harbor', 'harbor', 'winter harbor']",-68.222728,44.352503,https://www.flickr.com/photos/collins_family/49717781891/
156,49714940792_19908866@N03_1c204403a9,49714940792,Jim Strain,1c204403a9,65535,66,Maine - Acadia National Park,1,0,0,2016-09-30 11:04:20,"['jmstrain', 'national park', 'acadia', 'maine', 'ocean', 'water', 'shore']",-68.186523,44.323356,https://www.flickr.com/photos/19908866@N03/49714940792/
157,49714276431_40243520@N02_e3e4928790,49714276431,www78,e3e4928790,65535,66,Acadia National Park Visitor's Center,1,0,0,2019-09-12 06:03:04,"['Acadia', 'National', 'Park', 'headquarters', 'Maine', 'Bar', 'Harbor']",-68.247349,44.409122,https://www.flickr.com/photos/whsieh78/49714276431/
158,49712436138_42277392@N00_7d4aa7491c,49712436138,Robert Stone Nature Photography,7d4aa7491c,65535,66,Acadia NP,1,0,0,2019-05-17 07:44:29,"['Acadia', 'Jordan Pond']",-68.25149,44.324243,https://www.flickr.com/photos/bobstone/49712436138/
159,49713292052_42277392@N00_2db6e7cb45,49713292052,Robert Stone Nature Photography,2db6e7cb45,65535,66,Acadia NP,1,0,0,2019-05-17 07:15:04,"['Acadia', 'Jordan Pond']",-68.25149,44.324243,https://www.flickr.com/photos/bobstone/49713292052/
160,49712969156_42277392@N00_76dea6dc52,49712969156,Robert Stone Nature Photography,76dea6dc52,65535,66,Acadia NP,1,0,0,2020-03-29 12:50:11,"['Acadia', 'Jordan Pond']",-68.25149,44.324243,https://www.flickr.com/photos/bobstone/49712969156/
161,49709467648_31608341@N02_9c8590390e,49709467648,Greg from Maine,9c8590390e,65535,66,"Acadia National Park, Maine",1,0,0,2018-08-26 07:03:53,"['acadia national park', 'acadia', 'bar harbor', 'bar harbor maine', 'nature', 'beehive', 'the beehive', 'mountain', 'landscape', 'reflections', 'mdi', 'mount desert island']",-68.1801,44.329097,https://www.flickr.com/photos/acadia-maine/49709467648/
162,49704828298_31608341@N02_dec37a371e,49704828298,Greg from Maine,dec37a371e,65535,66,"Schoodic Peninsula, Maine",1,0,0,2020-03-27 19:04:58,"['acadia national park', 'schoodic peninsula', 'maine', 'beach', 'stone beach', 'landscape', 'sunrise', 'sunset', 'nature', 'hancock county', 'winter harbor', 'winter harbor maine', 'national park']",-68.04172,44.354434,https://www.flickr.com/photos/acadia-maine/49704828298/
163,49700779763_125106122@N07_31089430e5,49700779763,LifeIsForEnjoying,31089430e5,65535,66,IMG_20200322_131619914,1,0,0,2020-03-22 13:16:19,"['Maine', 'Acadia', 'Hike', 'Hiking', 'OptOutside', 'Wallk', 'Walking', 'Isolation', 'RV', 'RoadTrip']",-68.189353,44.319777,https://www.flickr.com/photos/skysrfr/49700779763/
164,49700779608_125106122@N07_b8dc0f4d2e,49700779608,LifeIsForEnjoying,b8dc0f4d2e,65535,66,IMG_20200322_125209782_HDR,1,0,0,2020-03-22 12:52:10,"['Maine', 'Acadia', 'Hike', 'Hiking', 'OptOutside', 'Wallk', 'Walking', 'Isolation', 'RV', 'RoadTrip']",-68.192817,44.318966,https://www.flickr.com/photos/skysrfr/49700779608/
165,49700779638_125106122@N07_5de485d1b7,49700779638,LifeIsForEnjoying,5de485d1b7,65535,66,IMG_20200322_131208294,1,0,0,2020-03-22 13:12:09,"['Maine', 'Acadia', 'Hike', 'Hiking', 'OptOutside', 'Wallk', 'Walking', 'Isolation', 'RV', 'RoadTrip']",-68.191337,44.317977,https://www.flickr.com/photos/skysrfr/49700779638/
166,49701313821_125106122@N07_87c106cdaa,49701313821,LifeIsForEnjoying,87c106cdaa,65535,66,IMG_20200322_114509012_HDR,1,0,0,2020-03-22 11:45:10,"['Maine', 'Acadia', 'Hike', 'Hiking', 'OptOutside', 'Wallk', 'Walking', 'Isolation', 'RV', 'RoadTrip', 'Nike', 'Husky', 'Dog']",-68.190959,44.329172,https://www.flickr.com/photos/skysrfr/49701313821/
167,49700779453_125106122@N07_b158693b7e,49700779453,LifeIsForEnjoying,b158693b7e,65535,66,IMG_20200322_113338715_HDR,1,0,0,2020-03-22 11:33:39,"['Maine', 'Acadia', 'Hike', 'Hiking', 'OptOutside', 'Wallk', 'Walking', 'Isolation', 'RV', 'RoadTrip']",-68.191026,44.329119,https://www.flickr.com/photos/skysrfr/49700779453/
